time,MA_battery_discharge_edge,MA_battery_charge_edge,CT_battery_discharge_edge,CT_battery_charge_edge,ME_battery_discharge_edge,ME_battery_charge_edge,MA_natural_gas_combined_cycle_elec_edge,MA_natural_gas_combined_cycle_fuel_edge,MA_natural_gas_combined_cycle_co2_edge,CT_natural_gas_combined_cycle_elec_edge,CT_natural_gas_combined_cycle_fuel_edge,CT_natural_gas_combined_cycle_co2_edge,ME_natural_gas_combined_cycle_elec_edge,ME_natural_gas_combined_cycle_fuel_edge,ME_natural_gas_combined_cycle_co2_edge,MA_to_CT_transmission_edge,MA_to_ME_transmission_edge,MA_solar_pv_edge,CT_onshore_wind_edge,CT_solar_pv_edge,ME_onshore_wind_edge
950,0.367495580884461,-801.0305126381894,0.27153691681151043,-312.25617691995205,0.18824126468254343,-98.95434618017204,0.020879435149105043,-0.0462527705914649,0.008373982486852517,0.03045135431188815,-0.06463807188046576,0.011702608838113955,0.014779613298296626,-0.05596460868680333,0.010132293634174758,-3079.1496172292204,-2477.3438226688227,5334.550558316714,5637.033500864926,611.3723537941084,3941.6780654909358
951,0.3603663951062801,-471.1801254994957,0.2940722495494529,-235.3296897188318,0.1960449984800142,-103.96052502507703,0.02140766487649213,-0.047759419186838944,0.008646758556051522,0.03097750561016529,-0.06631273006893008,0.012005802747631933,0.01573611247268919,-0.060073245491528836,0.010876155076584394,-2699.305235875343,-2783.6566480906963,4921.430213968728,5173.498295042627,572.0949582132063,4231.850356332428
952,0.3833877948724318,-422.4879452702358,0.28581253355651476,-319.4239666726657,0.20280625326496718,-114.12295424759499,0.022628922038649326,-0.05131639626445652,0.009290742978459332,0.03263062881891878,-0.07143258201837707,0.01293274290736062,0.018061555624629775,-0.07016917834191008,0.012704005901441412,-4078.2608053796102,-2483.7338540939973,3777.91169855479,6750.722017540264,451.06693455124844,3938.100168912519
953,0.1021712723171435,-0.008504586097761252,0.22737464834549814,-0.006176239171871387,0.056560877643202424,-0.003930132464712954,520.6737405217063,-1707.339664611723,309.11083309689366,3025.3418719901642,-9597.524860900525,1737.6149379718097,0.05466836609730501,-0.2418135627756317,0.043779918778318924,-5275.292762597073,-2169.208071716084,2247.2854171148015,4849.7567574291825,285.9741957520494,3547.1030211478737
954,472.2737526648888,-0.008006744643839093,0.07049954764688238,-0.007818939029303886,204.38179493215668,-0.003833372489345025,2847.1963844237075,-7757.06822100488,1404.4035114299031,4449.8833455690165,-9701.026172033331,1756.353667689167,0.07232302053285179,-0.2875738613690333,0.05206474007905628,-5899.83793036967,-1776.6393554296603,126.58345436969377,4532.538384252307,63.3538643267535,3074.191368976683
955,0.36063854454837657,-0.008664013311773432,0.03874183780729875,-0.008542056385772882,0.831084728514495,-0.003873922225313067,3635.3406220904476,-7916.070442225649,1433.1905829684688,3253.701829265758,-7040.520412803821,1274.67379534722,0.082746018835232,-0.31987893498781517,0.05791351664445581,-5899.831703164959,-1932.0530050357054,0.0,5890.100032321438,0.0,3480.1453673547685
956,0.05730266191150685,-0.010883927408227143,0.03346900691448572,-0.009366202584255932,0.031002782582069906,-0.0043423215284636284,2817.307551469849,-6134.758311466157,1110.687165425077,6511.006059185618,-13924.418825285302,2520.991453948826,0.09101712055603646,-0.34758428216420545,0.06292952085524083,-5899.73391481665,-2555.7464475003603,0.0,2573.7042779702088,0.0,4075.6311803624426
957,0.07684946124678042,-0.009438183726352179,0.03522888240163878,-0.007922982101686953,0.03792004530313744,-0.00424346306828667,2928.6514573677755,-6377.209463332985,1154.5825185831145,7682.564578663826,-16289.778975253414,2949.2357346187264,0.10058287073743485,-0.3810442645442213,0.06898739161363278,-5899.745046488535,-2062.6797962383343,0.0,1295.1536559757583,0.0,3531.5478758834856
958,1508.0798285379387,-0.0005978274003268105,839.996611248264,-0.0004654634079411882,205.3856813213554,-0.00028691533856211454,3635.530173309581,-7916.447563709582,1433.2588601475761,7836.110153635307,-16396.027742719554,2968.4718864564134,0.19766275191251417,-0.7365708372697947,0.13335485015813847,-5788.316777705873,747.6947384022961,0.0,0.21095626765414097,0.0,439.4181285552565
959,1051.6636645778449,-0.008069469348708207,387.2526745590697,-0.006496183290662481,205.33408162105835,-0.00312971484369556,3184.3337418011547,-6933.944700958691,1255.3784508067213,7836.04275516298,-16351.20464566544,2960.356743840354,0.103155098061541,-0.3821819857157169,0.06919337402383641,-5604.2248334270935,584.2465897487483,0.0,4.936917806224861,0.0,473.80383634543654
960,0.0354277827989435,-0.011296128787740617,0.027432411736991808,-0.008252250430580163,0.022319082035291416,-0.0040609774430441755,857.7668921650074,-1867.8033556463913,338.16250116600565,5435.701109590042,-11342.493282232574,2053.5383910641895,0.07847595741593351,-0.29084152648261397,0.052656345080964485,-5011.644559299206,-2626.8682468401666,0.0,1969.9252233690788,0.0,3769.7738659196316
961,0.035440837096060974,-0.010465705252070434,0.02598614723121048,-0.008719626995331417,0.09574195288468827,-0.0026346040331801514,0.7807282850001303,-1.7005329300115855,0.3078784858103351,3960.7628541912054,-8264.789746213844,1496.3255975218115,0.06427314138009538,-0.23829495452651808,0.04314288096459692,-4932.001866131809,-3070.2300904658928,0.0,3222.222742377434,0.0,4145.075156615326
962,0.007793926193641192,-535.9292346524065,0.006486234162749127,-38.717302363163455,0.014352007326597582,-0.0023318966450210435,0.6158695957100034,-1.3415207822212147,0.24287997005182962,2391.2996030474633,-4989.844154073461,903.4024778192467,0.04262511691981768,-0.15820336032444351,0.028642439183147534,-4325.6682280526975,-3961.736268192375,0.0,4150.080589638145,0.0,5000.685131232208
963,0.03377882085019612,-0.01385101921574709,0.02550146494625565,-0.011603244201386954,0.0018070139284977183,-155.20496912875132,0.65090420460068,-1.4178741713254,0.2567036163976394,2611.679834668879,-5449.704137065315,986.6593161607034,0.020561131552830327,-0.07658190061235265,0.0138650179510773,-3632.7399406941836,-3999.907727698269,0.0,3166.04717592706,0.0,5179.090364113646
964,0.03984698685495758,-0.009258403066950813,0.02856637771491689,-0.008007460437731206,0.1769602438700171,-138.59320397912774,0.6431908521061022,-1.4010915692522556,0.2536651559109014,4275.064567158203,-8920.632557575971,1615.0647810614028,0.01843934860818149,-0.0688374248265949,0.012462894277825258,-3655.0104461884594,-3999.9082931732155,0.0,1530.9262413581928,0.0,5165.306129807519
965,0.03883546831888087,-0.010078371694896351,0.028336006157408507,-0.00860135436860271,0.13465684047862211,-173.52506891815244,0.6501800688575462,-1.416310590205945,0.25642053279543237,5284.021908970334,-11025.98956840029,1996.2359522532176,0.017657271621533212,-0.06606775584212563,0.011961450596209261,-3901.0318237293905,-3999.9093037376815,0.0,836.9911339318472,0.0,5233.282085706058
966,0.036340520633226646,-0.010095283636866912,0.027851872197327626,-0.008456948909703624,0.14088860309034282,-173.71423154164108,0.6799995259482243,-1.4812436659505595,0.26817655156251585,4982.782751327695,-10397.404053396762,1882.4316541145881,0.017447860206754765,-0.06550123085696229,0.011858882247471302,-4641.112202580271,-3999.9089656720334,0.0,2087.311055132281,0.0,5333.464889290751
967,84.40912081514176,-0.009070773199155264,0.048846228506480134,-0.008508630130122713,0.14612783602804488,-87.65115029250082,1.1113053810304478,-2.420391237035151,0.438207561862333,7074.544693962187,-14762.212578531953,2672.67253440234,0.01777417466128235,-0.06704155463113175,0.012137755148359922,-5899.796169246924,-3999.908445037733,0.0,1634.2115332561382,0.0,5428.395723812532
968,1461.7869427104604,-0.008498605272865124,803.1086776259638,-0.006679785547557908,47.71964035131424,-0.004825350757152992,0.8474496959018467,-1.8458305377801767,0.33418436126983186,6220.433627746419,-12979.968003222393,2350.000299418773,0.020678415057034508,-0.07840740566114847,0.014195522418437747,-5182.441398206399,-3999.8676526668714,1.4534260831180006,1158.9068408448095,0.0,5384.1323819273675
969,0.007669132120070757,-27.215321288971907,0.00661973875841556,-30.17943768845847,152.77630387667202,-0.004599434416983743,0.16446356404587525,-0.3586273383398261,0.06492884668661145,1692.722107777837,-3532.146230821961,639.4888414179308,0.021202548169195357,-0.07994913651881114,0.014474650069309534,-4731.891866430732,-3765.1257721851684,2167.2586159937623,5814.842560660773,254.5015635865493,5044.335321968452
970,0.008453370825097433,-1463.7027201003875,0.0063337539642922555,-612.9344365308829,4.92957491284255,-0.0041777688984602525,0.14835124751572404,-0.32355898693467366,0.058579783554732257,1692.7074440656388,-3532.1156408881207,639.4833031643952,0.021706636795883093,-0.08154833452248539,0.01476418204554641,-4813.116129814945,-3429.099497902082,3737.9586912267814,6269.724475475416,430.6138259474146,4841.154900738155
971,504.683818369417,-0.0078579002399579,151.97886266248983,-0.005897742820707372,205.37393503314306,-0.0013211056496680443,0.1749386938092503,-0.38141448344135337,0.06905441909158148,3327.7582649460637,-6943.920657844812,1257.1845801949873,0.023462171540964506,-0.08788753736067752,0.01591188353172338,-3306.9753617377214,-1710.5238461232166,4861.9663055097835,2218.3851506083593,553.8599244637256,2910.129787479243
972,757.3390391482869,-0.004443452266559492,392.43741910835286,-0.003027012103867142,205.37399522357777,-0.0010200733207740228,0.15883532494789146,-0.34633013424369463,0.06270245958760255,3540.3027067680446,-7387.429915784275,1337.48114862212,0.02316534903874677,-0.08655849525189481,0.01567126280347473,-2614.9644897269204,-1590.610030791345,5277.375934157732,983.5666535864123,604.661664157776,2773.215938861501
973,0.005432822101804506,-349.83732075291664,0.005713748425291091,-0.006736638799074421,0.0075624023087448415,-0.03522495953845421,0.0894120662955176,-0.19513545227878196,0.03532892925225329,1692.6894280795805,-3532.078085099968,639.4765037552302,0.0193368494173259,-0.07226056379201438,0.013082647546222435,-4486.6344811042845,-562.3461905220516,5337.0305661820585,5034.7265774987445,607.2211705675271,1921.3575974200953
974,0.0009478186153465224,-1508.0790352107354,0.0031689790401008017,-824.6123605502736,0.009506476968522833,-203.9490706319057,0.08376337319966713,-0.18286553763867378,0.03310748286109588,1692.6855483551624,-3532.0700693469234,639.475052517288,0.017553000394659214,-0.06564599474745836,0.011885091494360534,-5626.747818852379,-594.9896710203063,5223.605952062832,6999.025066328618,574.2671701470358,2144.7568409583037
975,0.0011236874738859693,-1508.0785042628206,0.26305610586859324,-821.0627725455976,0.11607942078168025,-203.686908024654,0.08331019348359092,-0.18213730358928526,0.03297563737167055,1692.6854353486315,-3532.0702188669484,639.4750795876246,0.017298271884418237,-0.06489652730983136,0.011749401737468159,-5345.4133582076165,-1513.8253187322314,4466.764060893663,6779.0212309469935,470.5149524337885,3044.905839870332
976,0.0012615824209002897,-1508.077929688072,0.2272979533055101,-715.7335044954458,0.19172143066897188,-200.8661853511941,0.08394285175445104,-0.1842205045017733,0.03335279722036055,1692.6863111354614,-3532.0730811552867,639.4755977998767,0.01753731499934977,-0.06609429853407797,0.011966256103743633,-5632.5814463320075,-2627.3021761098894,3045.7416279987897,7093.061055541366,326.02323405163446,4149.003943102863
977,0.014737044133504887,-0.034805763960731,0.023867490572618368,-0.013785643994049112,205.37719528640415,-0.0006224377098847057,120.89303461550269,-399.8094435396838,72.38479415322578,1692.7001480138947,-3532.1139439278127,639.4829959327263,0.020574816079018517,-0.07796420699320082,0.01411528208178049,-5212.324991879624,-3268.610762245725,1485.5783659682274,6177.6033113882395,187.01318899291743,4421.216202142366
978,18.605934054765406,-0.007219205446760361,0.0948400478845763,-0.006800192211141343,205.38308687491119,-0.0004201166810455904,1178.5975875603144,-3398.4626550234334,615.2856659497077,4356.660577622308,-9480.881405390272,1716.4968462086956,0.02577192787190304,-0.09684884731176396,0.017534312883090767,-5899.943557721112,-3805.2537964626977,0.0,4612.298137576339,1.8968800145248044,5065.847324498349
979,0.008285207719753475,-0.07672039191408522,0.029399964449945706,-0.008788945551068754,0.07896097377830598,-204.2423347959756,1137.6693044886201,-2477.302593817512,448.5112625683497,4394.968066003504,-9336.797972017284,1690.4107948806995,0.019011564334734308,-0.07136428314364525,0.012920377516626998,-5899.704303919862,-3999.909880910731,0.0,4613.716217685557,0.0,5688.054266555717
980,0.007363501526835052,-0.08262502323086139,0.021197743561970905,-0.009215157970716328,0.09270151308469068,-203.76636289953203,827.6477903776879,-1802.2248341108977,326.28962557759195,5122.509846151195,-10819.46573315533,1958.8451763636099,0.019538862612156493,-0.0738411145179673,0.01336880346573732,-5899.732691820679,-3999.91012091635,0.0,3797.2113878711916,0.0,5645.564265523455
981,0.007815856587612845,-1.0979235246567847,0.017292025937010826,-0.010639063695240248,0.21138675875213034,-197.57098423566038,773.5542556828071,-1684.435074454264,304.96399747181886,6096.154684805173,-12820.365253749133,2321.10450329993,0.021649168090955236,-0.08310583056839874,0.015046163955927951,-5552.572020887253,-3999.9077109130335,0.0,2363.4118930226196,0.0,5585.245694286376
982,0.010958917793844529,-0.06931760352184976,0.024939531511810015,-0.008457461085732419,0.08141992809413388,-0.0038117524720574485,1187.3016184604176,-2585.3779221228338,468.0781100223832,6437.108138863365,-13483.645396675156,2441.190202593466,0.036657524804793486,-0.14893910272713337,0.026965161695085418,-5013.5493723164545,-3557.8318081955294,0.0,1325.4258587453455,0.0,4869.719898170132
983,0.007497387690253779,-1.2385147920851642,0.012100672438769347,-0.012612501929063762,0.012821043948259546,-0.005404749418974494,773.5648991483714,-1684.4580296996019,304.96815347847496,4593.94219485801,-9586.05606309213,1735.538532369191,0.04157134726979595,-0.16018605236330605,0.029001402077649698,-4448.644755654404,-3803.5232301830893,0.0,2394.7041055896625,0.0,5015.476948389783
984,0.007693337748075469,-1.2210504861387141,0.0115152466562631,-0.012842583470092237,0.009647353815037923,-0.006000014611416176,773.5489713409131,-1684.424701679661,304.9621194992833,3320.1147031659684,-6928.004043724547,1254.3029052987881,0.04491008991895611,-0.1710516094146056,0.03096859200581952,-3766.3570259249677,-3743.22792256681,0.0,2777.244628186513,0.0,4856.181974725647
985,0.007120275691662958,-1.3991453383779209,0.009887965479110113,-0.015622500723946475,0.007877897653822281,-0.007697906103020856,773.5507260888858,-1684.4288792602592,304.96287584287785,2742.204350053125,-5722.097867915496,1035.9757203998206,0.04758388506452712,-0.18019303553667854,0.032623631072067824,-3143.1692225627125,-3811.260922646313,0.0,2574.971549759766,0.0,4849.215828431631
986,0.007679969370223086,-1.338052489133786,0.009348660305737477,-0.016697559949634896,0.007621518768199621,-0.007133093445108759,773.5612894937377,-1684.4536820897138,304.96736635137756,4851.801390614578,-10124.122241625073,1832.9544643919526,0.05044109663911582,-0.19031575145492285,0.03445633092409363,-3684.8616435495696,-2952.2797143602766,0.0,919.0684851866404,0.0,3948.2312432736944
987,0.007195945595452938,-1.5857319675227561,0.008696196611071835,-0.01849326677925086,0.006160607329454129,-0.008385570699458082,773.5714844380201,-1684.4768780894042,304.9715659461843,4819.548662522636,-10056.822031084246,1820.7698800476285,0.052387927890861545,-0.19722646872756638,0.03570750408999658,-3597.387846563185,-2852.963028490652,0.0,811.8498493625708,0.0,3823.915279919059
988,0.0072006068639471395,-1.7319673116318723,0.007708964904639322,-0.02346571947936337,0.00527315264435142,-0.01046748268827793,773.5777277176492,-1684.4931207680527,304.97450665448787,4189.97614229753,-8743.115048066864,1582.9255492547518,0.054550490636735886,-0.20498148737260904,0.037111536529315696,-3435.012304634154,-2948.355234153853,0.0,1260.0527968886959,0.0,3910.3083025293786
989,0.006795666003800932,-2.284431838356599,0.007362722473216172,-0.027821506372942794,0.004559834658549721,-0.013825969303664162,773.599532038601,-1684.5431666784057,304.9835673782343,4415.13384520257,-9212.944216371756,1667.9872910031188,0.05604306799052227,-0.21035235588764875,0.03808392279524091,-3991.0998675308792,-2467.1849275853147,0.0,1612.987359423144,0.0,3439.1404892253213
990,0.0068326524810819154,-3.141868169037049,0.0064167860946577684,-0.04335770181556955,0.004076965381129642,-0.021518842949751166,773.6222733672113,-1684.5974776873409,304.99340029055173,4439.043196826865,-9262.835254898928,1677.019975478771,0.05801500000417479,-0.21747099053032679,0.03937273903404775,-3812.225874605591,-2936.924636486853,0.0,1491.2205104808158,0.0,3947.8864484306246
991,0.006977147190140529,-6.80006721272151,0.005998849970457084,-0.08967626628208762,0.003552298899083051,-0.06311761372072719,773.6699537458152,-1684.7088452301598,305.0135631876332,5957.935444805193,-12432.255871367139,2250.83798457057,0.060330017153301954,-0.2259255882701018,0.0409034290338231,-4760.404415256602,-2521.8670558828576,0.0,1070.5535492721579,0.0,3604.8685988628376
992,478.791015990135,-0.006646701545730297,265.3871395736831,-0.005293107054664775,119.09614153612699,-0.0034423874085207002,1653.00297153362,-3599.4878677861707,651.6809259430971,6437.747110437913,-13433.461829690315,2432.1045563568186,0.09781442406780577,-0.3643840438183895,0.06597108805384219,-5037.22411227422,-1441.3054988145057,0.0,767.0958932937928,0.0,2483.116756715764
993,1247.1315216193325,-0.0062387817479868345,580.3515771265643,-0.0050724208126686045,130.76911891389386,-0.003459316609294272,1653.0067456916615,-3599.4547290127707,651.6749262266577,6437.750833460317,-13433.438619468749,2432.1003541871664,0.10242272795260644,-0.3806160860231711,0.06890987064806314,-4593.770889588496,-1010.3251756814601,771.161355616658,89.17764849829886,113.49664273267972,2133.458844525475
994,1217.721040189064,-0.006863433948077407,558.2297194776696,-0.00585680435454993,133.01173232068976,-0.0035229036778587097,1653.006832644404,-3599.453559436767,651.6747144769863,6437.750866409779,-13433.437347135217,2432.100123833426,0.10213866297690374,-0.37907810020090726,0.06863142102924093,-4530.2961999412955,-432.8713255467189,1953.3705852010548,39.88594330352967,271.43627875644177,1625.7626872136398
995,720.6904694769395,-0.006556738058609414,336.39878778631726,-0.005668615156565262,120.98394625168847,-0.00353589059932918,1653.0061819863733,-3599.4516992082163,651.6743776858902,6437.749744654965,-13433.434514048346,2432.099610908048,0.09990626260461641,-0.3704702864486948,0.0670729915408155,-4252.089464913757,-669.9027603139629,2739.8118553859476,15.356730852238929,310.5906314040239,1907.8241873832105
996,461.07798052689463,-0.005561832517578702,257.80702864297086,-0.004395050594445491,112.28194929808971,-0.002741162705888208,1653.0033454884585,-3599.4452625700337,651.6732123439069,6437.7454854086545,-13433.425388828777,2432.0979588031496,0.09132935555394749,-0.33852890343238706,0.06129006051713825,-4373.00258405911,-966.1334925134911,2625.5923899715785,184.80166814426846,350.653585699788,2217.7647157370857
997,0.00757784378431649,-0.02403556778265986,0.006744870877538535,-0.0177069862189254,0.004742651945038387,-0.006524073787323425,773.6556437204587,-1684.6496550789107,305.00284691521074,6349.212839441201,-13248.687194052232,2398.651434672182,0.053344768699206416,-0.19788825343311553,0.03582731904299224,-5270.008058982815,-1496.164008732595,2468.449276520131,1424.0353525108992,327.77188072015434,2848.114713002277
998,0.015543681081683022,-0.009534497632827104,0.0109108258498563,-0.0095921357612584,0.011085084071631121,-0.0029102042311062535,773.6612318802457,-1684.6618177026053,305.00504893676555,3384.178719766079,-7061.651276733022,1278.4995009690115,0.04501199290151075,-0.16701579611806727,0.03023791513104535,-3999.4676720556427,-2625.8794471543965,2472.814432389963,3032.2497445601816,373.0389853717792,3957.828552722939
999,0.006843782619461073,-640.8483581234412,0.0054632208866590825,-140.99585120582307,0.01163773340003946,-0.0013097554903671134,773.5932621785992,-1684.513825961564,304.97825529323177,20.998997568859266,-43.81845734338053,7.933254369459842,0.031557805892429375,-0.11719825490049326,0.021218537213584996,-3493.447339403329,-3335.6210212388355,2774.731791216387,5954.625221892582,407.8150920473749,4647.581913248859
1000,0.008769876876820418,-1400.5270090115444,0.006501003329762607,-353.28540186745147,0.0013783270191097326,-137.7573207282423,773.5904583160715,-1684.5077627281012,304.97715755551394,20.991713933144283,-43.8033070401591,7.93051143379946,0.01619581668377916,-0.0603479312162535,0.010925886442269484,-3833.1716025220444,-3999.9079825416347,2478.633938272194,6572.315034845813,323.14549006997396,5440.647762737591
1001,0.007769502469589955,-1122.5292434613298,0.0068337262216120985,-72.63497555770047,0.19427377965598813,-73.52218091214279,773.5893302423682,-1684.5053909024864,304.97672814067226,20.989293866383047,-43.79833086565711,7.929610506188026,0.013858067941489862,-0.05174179569824289,0.009367760795184485,-5013.628071918785,-3999.907777548105,1327.7084615195913,7684.820634175852,194.44794281323868,5416.2218608379335
1002,423.80850977519475,-0.007950156170405495,48.32612979681744,-0.006921290099182098,0.1815280683872544,-53.91531381532495,773.634940504653,-1684.604799191899,304.99472583603074,21.227499759902553,-44.295420186442385,8.019607650433164,0.012596548910946448,-0.04712438923686737,0.008531787504335323,-5535.387172692712,-3999.909902923102,0.0,8487.027514676578,1.8143000685184067,5497.631114324587
1003,820.3550289267811,-0.008858561936124384,110.20612353487856,-0.006912849335782796,0.1763398591771036,-43.031421707983114,773.6402044999443,-1684.6162445714922,304.99679800180684,21.237892403112742,-44.317084857424014,8.023530000879713,0.011803867344212151,-0.04424065878183012,0.00800969319477322,-5280.702240024564,-3999.9098277060043,0.0,8214.26646605141,0.0,5505.753127899446
1004,952.7906215916782,-0.008508672684373402,321.3359268694075,-0.0032698571268958854,0.17496274291775388,-31.89213911985292,773.6347112429416,-1684.6043009257346,304.99463562582105,21.224685984297018,-44.28951033284799,8.018537681869843,0.011362625857407507,-0.04264863775286498,0.00772146059714122,-4833.772114752289,-3999.9096106342354,0.0,7467.216059385235,0.0,5452.615448354047
1005,0.00907163485682237,-441.2371658142078,0.005760313586682231,-0.005731807372682171,0.1725086242481507,-29.610503630262368,773.5872873953509,-1684.5010435747095,304.9759410646506,20.976216815575953,-43.77105285563715,7.9246718706152315,0.011010115541780371,-0.041397156476596385,0.007494882120736804,-5899.950655674462,-3999.9076799383574,0.0,8758.974471419893,0.0,5403.334698236399
1006,0.008586539927602018,-893.2570617907753,0.0031654942398362364,-733.3517504219805,0.17168524193966658,-25.76474760000284,773.586321142297,-1684.4990599159144,304.9755819267266,20.973210228888522,-43.76492729562416,7.9235628487855125,0.01087338129874584,-0.040930001043019464,0.007410304453942223,-5899.972515554066,-3999.907365303895,0.0,9362.347884295827,0.0,5337.489590018693
1007,0.00878249536386071,-1463.2566285531286,0.3526924174421334,-808.8247905186331,0.17096777891390152,-25.40296790348378,773.5862553395212,-1684.4989772276801,304.9755669561677,20.973186155229193,-43.76535686340275,7.923640621273707,0.010759598957286278,-0.040562989716191426,0.0073438577009362176,-5899.972495496218,-3999.906813514896,0.0,9274.47140118409,0.0,5260.128092417457
1008,0.0007518800178997794,-1508.0799810309102,0.40258712587411666,-819.5474682959743,0.17032628748322023,-25.40206911023575,773.5808224500197,-1684.4873640350008,304.97346440812856,20.974639675016135,-43.77003951559131,7.924488407188314,0.010727597013529393,-0.040492897611488755,0.007331167649081137,-5697.792315242422,-3648.408236835308,0.0,8915.51330028971,0.0,4829.984249925566
1009,0.002962955721601536,-432.0843360844991,0.0025525425458179816,-340.8102622202646,0.1685024068646234,-5.182724556306316,0.020575493200806712,-0.04509837322876486,0.00816498088166213,0.02275242307322833,-0.04796911737090487,0.008684724042192948,0.009779120771848475,-0.036899927591991614,0.006680666768067811,-5481.466132685375,-3115.5603177472194,0.0,8117.198989583149,0.0,4217.947065481756
1010,0.3350992609080137,-357.6706146944615,0.2726123869658736,-190.25740945228117,0.17224219023716048,-4.984992397458173,0.018578242534563895,-0.04081566332632248,0.007389603812121991,0.020328819363156055,-0.04296996311224365,0.007779635986368932,0.009788697516988711,-0.03693616305955821,0.006687227135520946,-5415.106899658921,-2861.716463398448,0.0,7832.096534868957,0.0,3931.1776857029804
1011,0.3455360789354298,-296.7714204215074,0.2739166895667168,-140.29135279952663,0.17260412132975728,-4.924211069688413,0.017447412165738998,-0.03838234556347834,0.0069490559255751885,0.01888418289097918,-0.039967253895883466,0.0072360007820477705,0.009753743379562725,-0.03681328320302843,0.006664979954359496,-5387.270499537724,-2744.0923256742926,0.0,7731.316205139664,0.0,3802.5771201642615
1012,0.32873692285347356,-233.2686454662991,0.260369141342557,-109.38399149529519,0.17203278332695787,-4.878645821670406,0.016794703278286978,-0.036976494245631146,0.006694529025581368,0.018076220069989848,-0.03830714902937419,0.006935441725785471,0.009719078735384532,-0.036690426959017496,0.0066427370482029105,-5368.3696635336255,-2705.546692411669,0.0,7682.550768049561,0.0,3764.9885036958735
1013,0.34591833072168027,-191.64436361531486,0.2766171995899466,-95.65531238656563,0.1736856388355496,-4.758081361958738,0.016230857124555596,-0.03579338149258623,0.006480328549647106,0.017356146474561122,-0.036795444388323675,0.006661750268439851,0.009767090961779868,-0.03686768204507389,0.006674828768706583,-5386.999548751413,-2750.348426954817,0.0,7717.410887238766,0.0,3823.6542958081586
1014,0.33420218135181,-152.31768765958088,0.29284706496839447,-83.06302969908971,0.17284099127697808,-4.73201174440965,0.01590895750324624,-0.03510195648937891,0.006355147273070812,0.016796349977989983,-0.03564715852527012,0.0064538551394746424,0.009731831147581858,-0.036745334058800344,0.006652677881716358,-5434.271040337284,-2907.2172972251415,0.0,7821.011228178723,0.0,4013.3482742764954
1015,0.3520708464764659,-104.41249516389856,0.2811053072487687,-77.88464216314647,0.17409997566774504,-4.650197159521531,0.015547174479071852,-0.034344396877649654,0.006217992442338614,0.016513950036182355,-0.035087191063222924,0.006352474018723883,0.009780998796768562,-0.036923021481635794,0.0066848478760308735,-5519.621336811656,-3168.761480572834,0.0,8012.076811164317,0.0,4327.544925928726
1016,0.34526339166419695,-90.4438876411317,0.2932055246394774,-65.2563950575286,0.1736598644789115,-4.614687570827211,0.015299194975722965,-0.033826765495477126,0.0061242761941327625,0.01613302855872753,-0.0342893522792113,0.00620802671493625,0.00974269598123519,-0.036780391012466045,0.0066590248813076245,-5543.491517935835,-3275.9097228037554,288.24286003254514,8137.033628982648,9.236007648654718,4493.5154391071765
1017,0.319066773674038,-186.4779044857809,0.26519562787878487,-77.92958014355233,0.17294362539280222,-4.64722842237701,0.014928783112108907,-0.03309029969711876,0.005990940361084162,0.015841376360369443,-0.03369937807174711,0.006101212925884844,0.009768914427763498,-0.03686628487347186,0.0066745758132538205,-5220.6881869439385,-2233.303945651559,2333.3559153679807,7774.793753237689,234.73841176386486,3533.7083339580417
1018,0.33315545230283883,-257.3516446342769,0.27998156662654816,-75.3669917772262,0.17104877042453123,-4.716589629426623,0.01473715823055093,-0.03269939754788858,0.005920168216845724,0.015567903757453835,-0.03317293892998599,0.006005902048349763,0.009713148748636616,-0.036660702340960784,0.006637355458562933,-4987.4353828460535,-1476.3090499031628,3813.828038196535,7559.7404754576755,339.03418897988956,2836.8271595300507
1019,0.31720210155322465,-303.75741895437613,0.2644906190185562,-77.97087729993633,0.17194183616454387,-4.710915039977949,0.014767590925760016,-0.03277120562361394,0.005933168942226048,0.015525871329407836,-0.033142943946607585,0.006000471509545444,0.009742197459891948,-0.03675577353515477,0.0066545679304863235,-4748.924502015629,-1096.7808799598738,4683.854045699703,7350.314794363692,373.5938571606737,2487.2239038564167
1020,0.34574948951493434,-336.44597417256466,0.2826937768335756,-76.42187791428715,0.1717779268149121,-4.7664228975226015,0.014771004665913044,-0.032863063042695526,0.005949799565837135,0.015436799115816687,-0.03302811560736634,0.005979682041379445,0.009690382658775153,-0.03656882269502133,0.006620720810818455,-4553.696010952957,-867.9825493879423,5180.608173063596,7062.9418151070095,478.17649807766855,2264.440647595066
1021,0.3336943921628799,-361.0489651689726,0.2656298393687643,-80.28333948504657,0.17179113835897,-4.778410979392975,0.014997976383823702,-0.033423348128841575,0.006051238191870437,0.015562394319145882,-0.03336072782096551,0.006039900895644289,0.009648590531179476,-0.03641542789387571,0.006592948952788296,-4411.766942103849,-819.2265958458692,5350.159747967656,6851.407989454023,539.6770690738487,2209.6348664911316
1022,0.36694777718635774,-391.3745088844087,0.27983294674249776,-81.7907798529414,0.1718589065739732,-4.838544758539529,0.015245055476692278,-0.0341084685369608,0.006175278032632631,0.01563928226653564,-0.03359203967657152,0.006081779498873379,0.009671128422387218,-0.036493977974645035,0.00660717030628327,-4354.610211447753,-771.838674193401,5373.40419928593,6716.171496446668,587.2596243749944,2147.339895796255
