zone,Fuel,Investment,FixedOM,VariableOM,Startup,NonServedDemand,Total
Region21Hainan,0.0,1.7372505798328698e8,6.981356253273325e6,9.081961882423522e6,1.280751404165148e6,0.0,1.9106912752314898e8
Region3Hebei,0.0,8.86415398757852e8,5.3149090664294094e7,4.698161325256103e7,1.2823649734532908e6,0.0,9.878284676481605e8
Region8Heilongjiang,0.0,3.972174474996167e8,1.5459619176329327e8,2.2101971434485003e7,1.2825997279292548e6,0.0,5.751982104253241e8
Region16Henan,0.0,6.561599834267678e8,3.043615802367943e9,5.762893383282447e7,1.2825541730277732e6,0.0,3.758687273800563e9
Region17Hubei,0.0,5.467404130254409e8,7.441410235271962e8,3.4304111302895665e7,1.282448826556073e6,0.0,1.3264679966820886e9
Region18Hunan,0.0,2.1841353694164595e6,1.2625929447403932e9,9.799248780296989e6,1.2824555179249933e6,0.0,1.2758587844080317e9
Region5Innermongolia,0.0,1.2581844546976891e8,5.171142520202543e9,4.8062082781016976e7,1.2818000419488412e6,0.0,5.346304848495278e9
Region10Jiangsu,0.0,2.7422911042630374e8,5.989258782304546e8,1.878745185804539e7,1.282581292652124e6,0.0,8.932250218074558e8
Region14Jiangxi,0.0,37514.192366235606,1.6440277660328002e9,1.2008289099548653e7,1.2824866027686947e6,0.0,1.6573560559274836e9
Region7Jilin,0.0,3.657396589913741e8,8.8876448257173e7,1.9863158739134386e7,1.282552116841002e6,0.0,4.7576181810452247e8
Region6Liaoning,0.0,1.3860732189008819e7,5.770356639125329e8,5.332503969774587e6,1.282504327763644e6,0.0,5.9751140439908e8
Region30Ningxia,0.0,66550.61212339313,9.290298850536983e8,7.4540300392787205e6,1.2824520332542085e6,0.0,9.378329177383547e8
Region29Qinghai,0.0,1.4137620040619403e8,1.9037426396829138e9,2.2702114680992056e7,1.282494869724184e6,0.0,2.0691034496398242e9
Region27Shaanxi,0.0,2.1837828940896103e8,1.2685753116843894e9,2.1642161424901836e7,1.2824543547888615e6,0.0,1.509878216873041e9
Region15Shandong,0.0,8.887274286300347e8,5.386697063647874e9,8.932061153737634e7,1.2814016087713055e6,0.0,6.366026505424056e9
Region4Shanxi,0.0,1.3786847688508967e6,9.494227824343584e8,7.667678917754748e6,1.28251879938735e6,0.0,9.597516649203514e8
Region23Sichuan,0.0,167849.07406215518,1.0847263140906417e9,8.708448441801015e6,1.2825635975250504e6,0.0,1.09488517520403e9
Region26Tibet,0.0,4.641768144013319e6,1.9914771634669293e7,158869.9796497413,1.2821916295283951e6,0.0,2.599760138786075e7
Region31Xinjiang,0.0,5.107423302564324e8,5.477397359037846e9,7.077453689108337e7,1.2806311322391008e6,0.0,6.060194857317601e9
Region25Yunnan,0.0,1.4579826932529442e7,4.717121747349037e9,4.2009304652725056e7,1.2813232323479394e6,0.0,4.774992202166639e9
Region11Zhejiang,0.0,4.79687836391006e8,4.404141649180867e8,2.8418021411584433e7,1.2824490763475304e6,0.0,9.498024717970247e8
cement_Region1Beijing_cement_Region2Tianjin,0.0,0.0,0.0,1008.1156709547023,0.0,0.0,1008.1156709547023
cement_Region1Beijing_cement_Region3Hebei,0.0,0.0,0.0,3649.5715778967433,0.0,0.0,3649.5715778967433
cement_Region1Beijing_cement_Region4Shanxi,0.0,0.0,0.0,7359.7002990914,0.0,0.0,7359.7002990914
cement_Region1Beijing_cement_Region5Innermongolia,0.0,0.0,0.0,3985.9785528519437,0.0,0.0,3985.9785528519437
cement_Region1Beijing_cement_Region6Liaoning,0.0,0.0,0.0,1173.5764401088563,0.0,0.0,1173.5764401088563
cement_Region1Beijing_cement_Region7Jilin,0.0,0.0,0.0,1132.3515155879586,0.0,0.0,1132.3515155879586
cement_Region1Beijing_cement_Region8Heilongjiang,0.0,0.0,0.0,1114.6268982237805,0.0,0.0,1114.6268982237805
cement_Region1Beijing_cement_Region9Shanghai,0.0,0.0,0.0,2869.667512874984,0.0,0.0,2869.667512874984
cement_Region1Beijing_cement_Region10Jiangsu,0.0,0.0,0.0,3429.850393445813,0.0,0.0,3429.850393445813
cement_Region1Beijing_cement_Region11Zhejiang,0.0,0.0,0.0,3063.5327517544906,0.0,0.0,3063.5327517544906
cement_Region1Beijing_cement_Region12Anhui,0.0,0.0,0.0,3416.9173800591907,0.0,0.0,3416.9173800591907
cement_Region1Beijing_cement_Region13Fujian,0.0,0.0,0.0,2766.6850839703166,0.0,0.0,2766.6850839703166
cement_Region1Beijing_cement_Region14Jiangxi,0.0,0.0,0.0,2929.080496940057,0.0,0.0,2929.080496940057
