time,elec_MA_seg1,elec_MA_seg2,elec_MA_seg3,elec_MA_seg4,elec_CT_seg1,elec_CT_seg2,elec_CT_seg3,elec_CT_seg4,elec_ME_seg1,elec_ME_seg2,elec_ME_seg3,elec_ME_seg4
5045,1.0503317321905234e-6,2.5469579095207343e-6,6.0437825889191955e-6,2.406329757479574e-5,1.251023363189131e-6,3.074456032282097e-6,9.066728327786855e-6,1.8569530063408708e-5,1.5672052397325917e-6,3.976252579895789e-6,9.721952245960038e-6,1.5145435565614402e-5
5046,1.0169367278981682e-6,2.429960265514955e-6,6.038640042552819e-6,2.3690650339699192e-5,1.2240418656471099e-6,3.0926983004268413e-6,8.71666397618943e-6,1.865665571139231e-5,1.5276824519745713e-6,3.820645699522981e-6,9.655886323221676e-6,1.528027879230801e-5
5047,1.012138219690115e-6,2.3580697345148326e-6,6.226886008596907e-6,2.402687761330132e-5,1.2049108351029604e-6,3.137308785141365e-6,8.265141234236428e-6,1.934411645911908e-5,1.5049110305589113e-6,3.5123810241744395e-6,9.836702223069578e-6,1.578401861700261e-5
5048,9.781546481805707e-7,2.2459165945752775e-6,6.396396229903539e-6,2.418913472550292e-5,1.1740164069063194e-6,3.1847785110551648e-6,7.510360311312479e-6,2.0053438584467795e-5,1.468078413596449e-6,3.1888954595321673e-6,9.758843333332859e-6,1.6343362959587342e-5
5049,9.709544995775605e-7,2.223676739899339e-6,6.749408166091977e-6,2.465901430069386e-5,1.1696451148738517e-6,3.2593843755118923e-6,6.814603335334976e-6,2.0845945614796204e-5,1.4208118721107134e-6,3.082464409032215e-6,9.351990176884795e-6,1.6593191248157097e-5
5050,9.425432658476643e-7,2.172319936808392e-6,7.063133920254082e-6,2.4785346395023804e-5,1.1687761177245162e-6,3.3146794209196327e-6,6.224290086793902e-6,2.1508828498671474e-5,1.4067641102416588e-6,3.0722168147357385e-6,9.375644456361368e-6,1.6933467234478252e-5
5051,9.382409350129498e-7,2.132890095367517e-6,7.344853390630292e-6,2.4910823418451066e-5,1.1439806547984422e-6,3.311150522012969e-6,5.826486569602105e-6,2.1742246628587896e-5,1.3732219756442925e-6,3.072076872997855e-6,9.241279461898842e-6,1.6956589132246935e-5
5052,9.127415818742445e-7,2.0628762218386984e-6,7.46881514077872e-6,2.4835706887715486e-5,1.1414444243813512e-6,3.344027448894983e-6,5.38953946311496e-6,2.2135077624755267e-5,1.366286887831061e-6,3.063837975173203e-6,9.336531059442981e-6,1.7209241389122498e-5
5053,9.117260558894303e-7,2.026208799760597e-6,7.481860335188236e-6,2.4786297512925414e-5,1.1223450191922513e-6,3.3106525559290874e-6,5.321448651540214e-6,2.2140075819577597e-5,1.339385349441309e-6,3.064559120106234e-6,9.200665226339192e-6,1.7157777310928564e-5
5054,9.161249965363797e-7,2.005215458626791e-6,7.628566601321654e-6,2.48082413516374e-5,1.1276706587330177e-6,3.3477796726964338e-6,5.169895753342954e-6,2.252935603262161e-5,1.340483798676891e-6,3.057111117937932e-6,9.364281058981995e-6,1.7529580028697098e-5
5055,8.940243004417403e-7,1.9367957513218054e-6,7.451467779641177e-6,2.4596761047936235e-5,1.1053199630100938e-6,3.2705409801994884e-6,5.347699455467712e-6,2.230238216701191e-5,1.3212287720702331e-6,3.047639019029131e-6,9.35777235968072e-6,1.7635991405714037e-5
5056,8.961890330142534e-7,1.9171513979052248e-6,7.269809962335643e-6,2.4501195470144677e-5,1.1060051509340973e-6,3.249675967056565e-6,5.437379801626753e-6,2.2364375936810177e-5,1.332102646619146e-6,3.011539107840864e-6,9.661855154379061e-6,1.800591140559371e-5
5057,8.715139570394233e-7,1.8385378661423254e-6,6.840742767060382e-6,2.4163384210437857e-5,1.0822503159564218e-6,3.1516991879008263e-6,5.684533622381969e-6,2.1896634562599127e-5,1.357682468157955e-6,2.9108901309193157e-6,1.0148626976937827e-5,1.8438620692980037e-5
5058,8.652765383335674e-7,1.8137567713464442e-6,6.601258593258166e-6,2.3969260833164038e-5,1.0838496185463135e-6,3.1137521422834045e-6,5.855369683327559e-6,2.1706768101110587e-5,1.352171981739688e-6,2.892680673565944e-6,1.0150008394873317e-5,1.8366779845558074e-5
5059,8.383690042493794e-7,1.7820731476135478e-6,6.448389649972891e-6,2.3789232500208687e-5,1.0883597932441962e-6,3.1057857556768938e-6,6.100727066592195e-6,2.1429029264845597e-5,1.3832099878676123e-6,2.8008315003011277e-6,1.043658744112503e-5,1.8176884336594645e-5
5060,8.398851722712035e-7,1.8229762586576643e-6,6.495888209605535e-6,2.400196889829398e-5,1.0783529308757519e-6,3.0872785726321914e-6,6.347497639891804e-6,2.0773898674950752e-5,1.334369563962122e-6,3.046196035169497e-6,9.377707814147773e-6,1.7474138307244552e-5
5061,8.329919437337308e-7,1.8175908698361515e-6,6.463972554587227e-6,2.3802763169981702e-5,1.0885973215967935e-6,3.096305673434766e-6,6.415071943236013e-6,2.0793868154647372e-5,1.349909969254366e-6,3.04481661536869e-6,9.453746200273646e-6,1.7452497379344418e-5
5062,8.613363894738751e-7,1.919660588305324e-6,6.443728313900106e-6,2.381313543410907e-5,1.0994256917049833e-6,3.1410383746833156e-6,6.546998906610148e-6,2.0694352998054183e-5,1.398787664714052e-6,2.8867475269906098e-6,1.0187637693391765e-5,1.76442959143042e-5
5063,9.082128367454186e-7,2.0902942861544157e-6,6.368979826664605e-6,2.386610705499649e-5,1.1388905064920695e-6,3.1579038212350843e-6,7.146421222616054e-6,2.011709482238184e-5,1.4479526634338694e-6,2.8920737415957333e-6,1.0444815256032496e-5,1.7056825705262062e-5
5064,9.456943524046834e-7,2.2306411918591022e-6,6.216714879374985e-6,2.3730516630563465e-5,1.1665904548308261e-6,3.137840969335446e-6,7.765017110088382e-6,1.9492017061183533e-5,1.4786736181131642e-6,3.04102874895944e-6,1.0332845791563845e-5,1.6337852663910425e-5
5065,9.915285904479971e-7,2.368345354388357e-6,6.176244724487613e-6,2.3903571335377027e-5,1.2085890047065084e-6,3.1414839059673403e-6,8.315692531628558e-6,1.9335484706891943e-5,1.5314085165046102e-6,3.3201927696338927e-6,1.0444759440367643e-5,1.5977673696850906e-5
5066,1.0072139935230754e-6,2.4213257880502155e-6,6.091288615835048e-6,2.3775789009285477e-5,1.22091369086612e-6,3.113197661893187e-6,8.587483325180726e-6,1.891520438858595e-5,1.5684201730085221e-6,3.5231238665291717e-6,1.0430891529288113e-5,1.5740851353637224e-5
5067,1.0311787375985836e-6,2.478796767763722e-6,6.094635276256959e-6,2.3963642079467635e-5,1.2432613918644831e-6,3.111432949304982e-6,8.796465410756497e-6,1.88483204285312e-5,1.5691577867366867e-6,3.720610331815316e-6,1.0179220283370631e-5,1.5530855382225875e-5
5068,1.0241622807548783e-6,2.497481326355568e-6,6.0398053696643335e-6,2.390619884718982e-5,1.2570937544584917e-6,3.1140787248800692e-6,8.919870436481858e-6,1.886323145252498e-5,1.5868476186379447e-6,3.7784836537116464e-6,1.0200121792694532e-5,1.549096133607444e-5
5069,1.025127431271448e-6,2.4796618735246728e-6,6.068874026469426e-6,2.3982057121645333e-5,1.2421335220616394e-6,3.1041258084002956e-6,8.790135207778498e-6,1.871015531277531e-5,1.5628152691447045e-6,3.779599498426782e-6,1.005368562430592e-5,1.546522275048166e-5
5070,9.989902073489789e-7,2.4142480229229115e-6,6.088523463027897e-6,2.3843850752655788e-5,1.2341030048601089e-6,3.1319790514684026e-6,8.570373948206345e-6,1.906714406799592e-5,1.5429561638881407e-6,3.603397655021561e-6,1.014560006404576e-5,1.5686759470561176e-5
5071,9.93007377434345e-7,2.2972182523307544e-6,6.226258659608093e-6,2.390115383805571e-5,1.1975781908372947e-6,3.1419855005872743e-6,8.037120135612705e-6,1.9341766054151574e-5,1.4818337989384659e-6,3.380439793493769e-6,9.925963798095153e-6,1.6005189260985878e-5
5072,9.865635839346542e-7,2.218700015957231e-6,6.4364139419991935e-6,2.4195162538454336e-5,1.18428118544723e-6,3.1979461792466228e-6,7.380930779232828e-6,2.0210396790051338e-5,1.4497878191368012e-6,3.0813762898205997e-6,9.831072143541705e-6,1.6587897493101554e-5
5073,9.542682209880513e-7,2.1503149517030917e-6,6.5693957441493226e-6,2.4311349297299596e-5,1.1604737710187724e-6,3.2150767404643543e-6,6.8934643271075605e-6,2.0612517845488396e-5,1.402442896737279e-6,3.0665886853798828e-6,9.443459735423912e-6,1.6851964967210458e-5
5074,9.535162916691021e-7,2.1441718466781395e-6,6.912827093708758e-6,2.464290340352089e-5,1.1646499282073436e-6,3.2742646718813145e-6,6.393083591161315e-6,2.1310200287675555e-5,1.403520226930307e-6,3.03202104242592e-6,9.730458608167867e-6,1.731279440213153e-5
5075,9.295150868959608e-7,2.087544013240861e-6,7.064418068275385e-6,2.4636486422985955e-5,1.1492801911706153e-6,3.2784871592353715e-6,6.059277978621297e-6,2.1639728980749023e-5,1.3954574872235935e-6,3.009399421144083e-6,9.875606136241391e-6,1.7652096956376426e-5
5076,9.333377569078884e-7,2.0737606480936254e-6,7.192611750749678e-6,2.471667789552579e-5,1.1519468864477916e-6,3.296702719903981e-6,5.822532305354449e-6,2.196908919388163e-5,1.388250918167218e-6,2.9454191259504426e-6,1.0099136324322662e-5,1.7867504055376397e-5
5077,9.16265524637576e-7,2.0327099488993526e-6,7.1735217390251274e-6,2.4612438184904865e-5,1.1527644300455936e-6,3.299795202116849e-6,5.728066568191181e-6,2.216161167274619e-5,1.3949532048700217e-6,2.869276680401832e-6,1.0391236339974593e-5,1.8099521588042384e-5
5078,9.188164711591636e-7,2.009326895230894e-6,7.088117658315197e-6,2.4547455562864326e-5,1.1300961485820442e-6,3.2545277040038066e-6,5.769601857216295e-6,2.1956175403225274e-5,1.3814513715194507e-6,2.8521196317744303e-6,1.03860807328408e-5,1.8166198847333583e-5
5079,8.999128335602539e-7,1.9566446203970028e-6,6.809693413541611e-6,2.42519672824602e-5,1.1225983991893672e-6,3.207219042239644e-6,5.992680808279416e-6,2.1711789766193845e-5,1.3949309003462982e-6,2.785279657293498e-6,1.0650479994897082e-5,1.8174052153808642e-5
5080,9.010833956423019e-7,1.9508920716252983e-6,6.633204331685745e-6,2.4110402966640407e-5,1.101667449282459e-6,3.1598891179973197e-6,6.17672597037905e-6,2.1253984118950805e-5,1.3900530272300368e-6,2.784291237553006e-6,1.0616203157542545e-5,1.8071108726411433e-5
5081,8.979861113793837e-7,1.941747799206243e-6,6.511367285899708e-6,2.3982740164506927e-5,1.1002153481095212e-6,3.147458360486042e-6,6.3031641652897196e-6,2.111462614298072e-5,1.4033016821683725e-6,2.758753175937772e-6,1.0764812513547479e-5,1.804068395114981e-5
5082,8.64926247224248e-7,1.8867294578255813e-6,6.332999440606137e-6,2.371478271956931e-5,1.0775051478236366e-6,3.0950216920734275e-6,6.483291998845479e-6,2.0611246755307305e-5,1.4225436392184464e-6,2.748213228107064e-6,1.0924887898332932e-5,1.800818621243866e-5
5083,8.559525917096099e-7,1.8878179197101864e-6,6.297206109514205e-6,2.370846922605137e-5,1.07310566748173e-6,3.0852859816073033e-6,6.605031651632405e-6,2.039118662449131e-5,1.407415668514237e-6,2.7847323294970686e-6,1.0666539292491065e-5,1.7781818232717483e-5
5084,8.409958079535177e-7,1.8810862043961696e-6,6.320151126386044e-6,2.369497405752661e-5,1.0525094801632105e-6,3.0733161012041207e-6,6.580473856318684e-6,2.0033801083371434e-5,1.4231024693294634e-6,2.7760780071106915e-6,1.0772054286763522e-5,1.7711851989968065e-5
5085,8.523018434320705e-7,1.8955592223801367e-6,6.3605827288876555e-6,2.3771930727701218e-5,1.0610136300540756e-6,3.089156463320924e-6,6.525500903535396e-6,2.0229558370878155e-5,1.409853123400016e-6,2.8381343754989886e-6,1.0490738551281597e-5,1.7679420082394165e-5
5086,8.652122041943291e-7,1.962432813556634e-6,6.345706691420628e-6,2.3731625253672395e-5,1.0859532246777632e-6,3.1108932187040478e-6,6.795072126593242e-6,2.0084650337166754e-5,1.4270147306812844e-6,2.8814304223026763e-6,1.044752931103876e-5,1.7479551951808426e-5
5087,9.064097710005929e-7,2.1105452897296865e-6,6.285813703463994e-6,2.3794840350582733e-5,1.1127908820177298e-6,3.113552722723252e-6,7.301251532305382e-6,1.9601205167640656e-5,1.448600118071117e-6,2.964915309201355e-6,1.0203897583491665e-5,1.6807487389101236e-5
5088,9.407422086450649e-7,2.2435064370979337e-6,6.18122107968829e-6,2.3732738304198396e-5,1.1620682588664877e-6,3.1283273922568285e-6,7.831361360773546e-6,1.9407626929672942e-5,1.4901398431705244e-6,3.140461065040054e-6,1.0293680336605318e-5,1.6268680170349223e-5
5089,9.844782899043601e-7,2.359214541792009e-6,6.138569562373251e-6,2.380869573341454e-5,1.193097732339194e-6,3.1174123068030363e-6,8.305147507059973e-6,1.91005702889975e-5,1.504519007714157e-6,3.4806756369601962e-6,1.0055283295419542e-5,1.582805510232288e-5
5090,1.0200867357482365e-6,2.442544111761041e-6,6.137308426156358e-6,2.3954816844691504e-5,1.2290962469161825e-6,3.1233286659858137e-6,8.612808596440739e-6,1.904678017421552e-5,1.5297098833296732e-6,3.6596753102940897e-6,9.992815491492145e-6,1.560032502577258e-5
5091,1.0224000438983506e-6,2.4690594945161772e-6,6.071960402291658e-6,2.384150040084406e-5,1.237291600409347e-6,3.109752298151211e-6,8.76396033299342e-6,1.8860489589758992e-5,1.5483449626013207e-6,3.772035958962216e-6,9.943719668116715e-6,1.546289069319342e-5
5092,1.0352035831766864e-6,2.5061481162399785e-6,6.087777218577864e-6,2.4044136530565867e-5,1.2530396191796764e-6,3.1164784050034932e-6,8.88164837480234e-6,1.8929544058640192e-5,1.5374310968809956e-6,3.842625165517274e-6,9.73007715996311e-6,1.5303088288244763e-5
5093,1.0153594791654543e-6,2.4683148974492983e-6,6.058332785403746e-6,2.3881032784597598e-5,1.23935107290229e-6,3.1137137968751663e-6,8.763404813471233e-6,1.89041021541836e-5,1.546297792814022e-6,3.7921688823076994e-6,9.819006248925633e-6,1.5400963308901446e-5
5094,1.0121141906068864e-6,2.4168823750887125e-6,6.165210016243404e-6,2.3995708124083357e-5,1.2306097662435023e-6,3.143564841674067e-6,8.488123174411874e-6,1.9241620613661713e-5,1.507322945509449e-6,3.6503957679914358e-6,9.649367307195698e-6,1.551883059994591e-5
5095,9.859277158152226e-7,2.2896805334383373e-6,6.268581986896745e-6,2.394782138947999e-5,1.2118177077763734e-6,3.1842861984185523e-6,7.956224684183712e-6,1.985009301592858e-5,1.4850138196317947e-6,3.373833336691247e-6,9.704474867294931e-6,1.5994934878263104e-5
5096,9.750098064231253e-7,2.189627199279915e-6,6.45753164876623e-6,2.418830221623944e-5,1.1762265083776012e-6,3.194553737768429e-6,7.272371957722228e-6,2.029439386552286e-5,1.4342951444000428e-6,3.148527893455394e-6,9.388327550612451e-6,1.6395774805877038e-5
5097,9.416045214469059e-7,2.1271758523920503e-6,6.688375616982837e-6,2.4393688091566563e-5,1.1646357213657909e-6,3.2357094324911767e-6,6.719430036234784e-6,2.0959457779302957e-5,1.417535942789387e-6,3.0727451945470135e-6,9.38402433709286e-6,1.6862166514429732e-5
5098,9.328283105001334e-7,2.0815763327745513e-6,6.96063889519505e-6,2.4561697168964246e-5,1.1393625960918358e-6,3.2428817222764066e-6,6.22311314648336e-6,2.134358942003517e-5,1.3842679795941197e-6,3.069260889095879e-6,9.305241949464547e-6,1.700169144954475e-5
5099,9.288727712753502e-7,2.0409314455514763e-6,7.2254391574180946e-6,2.4675158144907902e-5,1.1401537480942621e-6,3.284295306063143e-6,5.689804030670447e-6,2.1997963731054957e-5,1.3709955611770851e-6,3.0697606480128755e-6,9.332161203079e-6,1.7258265630655133e-5
5100,9.013223711873244e-7,1.9614012051372676e-6,7.245432494493081e-6,2.4554479920254276e-5,1.1170919644274153e-6,3.2475791319445754e-6,5.545216966089055e-6,2.2064087017353454e-5,1.3629229586273945e-6,3.070137383440903e-6,9.353388608762415e-6,1.7459144358961864e-5
5101,9.039491135243662e-7,1.942334275091387e-6,7.403048295168041e-6,2.461122221783436e-5,1.1193414341608928e-6,3.262143320841439e-6,5.449307502521065e-6,2.2410940659374656e-5,1.336301049737095e-6,3.0719723328241156e-6,9.187712346357942e-6,1.736366972840536e-5
5102,8.846905139261443e-7,1.878195944206553e-6,7.2911630330897895e-6,2.4445724311462025e-5,1.0992131062050456e-6,3.210179056736606e-6,5.53932160219349e-6,2.2315111397896257e-5,1.3374857570043703e-6,3.069733141313977e-6,9.280428307791292e-6,1.761262686783914e-5
5103,8.942587987223551e-7,1.8840927280809153e-6,7.316562520802879e-6,2.4456589015808402e-5,1.1107342243044707e-6,3.257732148801294e-6,5.40251419272976e-6,2.279335584400692e-5,1.3185885463041603e-6,3.0714633545055516e-6,9.119974558453558e-6,1.7440477252442195e-5
5104,8.807324099717359e-7,1.8541773700496931e-6,7.0379082657227595e-6,2.425860023406296e-5,1.1110656729584595e-6,3.219624609852531e-6,5.57918245750294e-6,2.258354636797293e-5,1.333035792304859e-6,3.0655374144554713e-6,9.28365682658563e-6,1.7615329123246668e-5
5105,8.812997857478135e-7,1.8512906939837335e-6,6.863379336085867e-6,2.4144561119907972e-5,1.0974512983113124e-6,3.205539169183336e-6,5.578918001161474e-6,2.2314564493149615e-5,1.323025358648721e-6,3.0641495957873837e-6,9.217558711711566e-6,1.7502199443452038e-5
5106,8.539266593920814e-7,1.7984945024391552e-6,6.60204769489789e-6,2.390789946908903e-5,1.0867598197175364e-6,3.121886074059102e-6,5.896915358986374e-6,2.1737339474970245e-5,1.339104448665031e-6,3.051992867597798e-6,9.419205872881494e-6,1.7716139301950686e-5
5107,8.407939658687305e-7,1.784288291306409e-6,6.383335442562575e-6,2.373264188298821e-5,1.0641958842544642e-6,3.052211005944496e-6,6.236496999253674e-6,2.087418424230982e-5,1.3394819864339512e-6,3.0209649294581446e-6,9.548194468982102e-6,1.7689053573862987e-5
5108,8.407296380053174e-7,1.811597576472566e-6,6.4479115710021424e-6,2.3793461290044713e-5,1.0705269896587487e-6,3.0845922579654357e-6,6.260358866377334e-6,2.0873828997965436e-5,1.3857450313555155e-6,2.8926968158583754e-6,1.0198317111278955e-5,1.8036781298399287e-5
5109,8.301738217715172e-7,1.7858177919762133e-6,6.4081550383244344e-6,2.3718039565934746e-5,1.058019693739111e-6,3.0567984119902336e-6,6.3034350808179965e-6,2.0604297638719282e-5,1.3875468012249096e-6,2.9257409906972335e-6,1.0126274732603747e-5,1.8044515256948164e-5
5110,8.562719954601421e-7,1.8794455639453188e-6,6.468343717247376e-6,2.3815429429241995e-5,1.0857514797844627e-6,3.1163292748815197e-6,6.423302422405906e-6,2.07577856789106e-5,1.3849862614442428e-6,2.9795752649992023e-6,9.855881081860525e-6,1.763421965169624e-5
5111,8.847914827994823e-7,2.0122189825313243e-6,6.347506497911015e-6,2.371138676598372e-5,1.1070140432321982e-6,3.1188638888115514e-6,6.986387818567278e-6,2.0019781265570913e-5,1.438172073713119e-6,2.963849732626395e-6,1.0036236785406756e-5,1.7163194531864892e-5
5112,9.362048963849101e-7,2.1926876011799894e-6,6.335326048136938e-6,2.3904785099131746e-5,1.154829708728798e-6,3.1638330622451974e-6,7.462928985376712e-6,1.9953048732817156e-5,1.4432495911375446e-6,3.1940128850473956e-6,9.539272373484555e-6,1.6259206018268076e-5
5113,9.657329712255873e-7,2.2987263317153287e-6,6.2280881827656155e-6,2.3826767585963498e-5,1.1920260205891952e-6,3.164118227076188e-6,7.985262326682062e-6,1.9708347010775297e-5,1.4856261447323313e-6,3.412817129503647e-6,9.606210709352128e-6,1.5872412332806323e-5
5114,9.970363492181393e-7,2.382875744894469e-6,6.200280388756636e-6,2.3950747832348967e-5,1.2056145857218106e-6,3.1447886370797047e-6,8.30783182615355e-6,1.9429250705645744e-5,1.4964892004191259e-6,3.580757180349721e-6,9.462698807543592e-6,1.5520224259080263e-5
5115,9.983208717957377e-7,2.4201344224347054e-6,6.125637824270133e-6,2.3869219237169402e-5,1.225524428116291e-6,3.1460629407972643e-6,8.528196154968853e-6,1.9387800204112725e-5,1.5217677662035096e-6,3.667286294006763e-6,9.532036815035435e-6,1.5415189313410625e-5
5116,1.0096720801418916e-6,2.454632111044191e-6,6.139385830737817e-6,2.3987790236557207e-5,1.2262602820696538e-6,3.136443700727954e-6,8.62076763855413e-6,1.9372366037868317e-5,1.5121144367653141e-6,3.7077925811845502e-6,9.399908159848075e-6,1.5264356721758017e-5
5117,1.0128901541569691e-6,2.450992249795085e-6,6.182622365541608e-6,2.4094624198409926e-5,1.2286999533132532e-6,3.1512117026119304e-6,8.567958304880141e-6,1.951860761978494e-5,1.520502547482701e-6,3.6628154677649997e-6,9.547501770241866e-6,1.541665432905167e-5
5118,9.828091323478926e-7,2.3408191571795545e-6,6.188602203832039e-6,2.383847543741542e-5,1.1977854667805586e-6,3.1448925788083622e-6,8.180350773208714e-6,1.94483443362995e-5,1.5052771881983178e-6,3.500042832278414e-6,9.61763253204186e-6,1.5704782203748568e-5
