time,MA_battery_storage,CT_battery_storage,ME_battery_storage
2275,2846.632702544285,1258.7675589711635,184.86745941992558
2276,1203.3864301496503,346.37937934509785,184.86745941992558
2277,1118.3648798235633,955.822355040286,184.86745941992558
2278,1239.9883147630126,1677.506592736376,184.86745941992558
2279,0.0,1677.506592736376,184.86745941992558
2280,1390.843644954819,1705.5320313703387,184.86745941992558
2281,2781.687289909638,1780.6375120021926,184.86745941992558
2282,3502.348101055907,1780.6375120021926,184.86745941992558
2283,4489.87897493892,2171.155738597229,184.86745941992558
2284,4489.87897493892,2171.155738597229,184.86745941992558
2285,4489.87897493892,2171.155738597229,184.86745941992558
2286,4454.882318514266,2171.155738597229,184.86745941992558
2287,2889.7306354590723,1258.7675589711635,184.86745941992558
2288,1256.9871983088954,346.37937934509785,184.86745941992558
2289,0.0,0.0,184.86745941992558
2290,0.0,0.0,184.86745941992558
2291,0.0,0.0,184.86745941992558
2292,0.0,0.0,184.86745941992558
2293,0.0,0.0,184.86745941992558
2294,1390.843644954819,0.0,184.86745941992558
2295,2661.6530574566386,0.0,184.86745941992558
2296,3709.3064717932666,422.7809584631471,184.86745941992558
2297,3709.3064717932666,817.2473023802627,184.86745941992558
2298,3709.3064717932666,829.4610596457005,184.86745941992558
2299,3591.299545562602,829.4610596457005,184.86745941992558
2300,1948.053273167967,0.0,184.86745941992558
2301,316.00256372468135,0.0,184.86745941992558
2302,316.00256372468135,0.0,184.86745941992558
2303,316.00256372468135,82.93645508604348,369.73491883985116
2304,1522.1700335017613,770.0630271340856,369.73491883985116
2305,2913.0136784565802,1542.3083823695877,369.73491883985116
2306,4303.857323411399,1542.3083823695877,369.73491883985116
2307,4303.857323411399,1542.3083823695877,369.73491883985116
2308,4489.87897493892,1542.3083823695877,470.3810971251793
2309,4328.3386294998445,1542.3083823695877,470.3810971251793
2310,3614.228393971647,1542.3083823695877,470.3810971251793
2311,1970.9821215770123,1191.7329342053429,470.3810971251793
2312,657.7649560591715,912.3881796260656,470.3810971251793
2313,0.0,0.0,470.3810971251793
2314,0.0,0.0,470.3810971251793
2315,0.0,0.0,470.3810971251793
2316,1256.8710011386222,0.0,470.3810971251793
2317,2378.0360071917817,0.0,470.3810971251793
2318,3273.9825926285585,772.2453552355021,470.3810971251793
2319,4086.084876343089,772.2453552355021,470.3810971251793
2320,4489.87897493892,1356.7950551446504,470.3810971251793
2321,4489.87897493892,1790.5642455209677,470.3810971251793
2322,4489.87897493892,2171.155738597229,470.3810971251793
2323,4489.87897493892,2171.155738597229,655.2485565451049
2324,3337.952213109767,1258.7675589711635,436.83237103006985
2325,3048.494188460556,1580.4654131994575,436.83237103006985
2326,3399.869070001431,2171.155738597229,436.83237103006985
2327,2590.411227568308,2171.155738597229,436.83237103006985
2328,1179.3308031077167,1930.592607350781,218.41618551503493
2329,960.6381119003522,1018.2044277247152,218.41618551503493
2330,960.6381119003522,748.6463179175636,218.41618551503493
2331,960.6381119003522,0.0,218.41618551503493
2332,245.6762822868518,0.0,0.0
2333,0.0,0.0,0.0
2334,0.0,0.0,0.0
2335,0.0,0.0,184.86745941992558
2336,0.0,0.0,0.0
2337,0.0,0.0,100.41204980011076
2338,0.0,0.0,0.0
2339,0.0,0.0,0.0
2340,0.0,0.0,0.0
2341,0.0,0.0,0.0
2342,218.82076788548824,0.0,0.0
2343,1609.6644128403073,0.0,184.86745941992558
2344,1609.6644128403073,0.0,184.86745941992558
2345,1609.6644128403073,0.0,184.86745941992558
2346,3000.508057795126,0.0,184.86745941992558
2347,3000.508057795126,0.0,184.86745941992558
2348,3213.0311892579616,0.0,285.5136377052537
2349,3213.0311892579616,0.0,285.5136377052537
2350,3213.0311892579616,0.0,285.5136377052537
2351,4489.87897493892,772.2453552355021,470.3810971251793
2352,4489.87897493892,1544.4907104710041,655.2485565451049
2353,0.0,0.0,0.0
2354,0.0,0.0,0.0
2355,0.0,0.0,0.0
2356,1390.843644954819,0.0,184.86745941992558
2357,1390.843644954819,0.0,184.86745941992558
2358,1390.843644954819,0.0,184.86745941992558
2359,305.1493125202314,0.0,184.86745941992558
2360,313.4761719080659,0.0,285.5136377052537
2361,78.50788517714504,626.665028126225,285.5136377052537
2362,78.50788517714504,626.665028126225,285.5136377052537
2363,615.9467882467812,626.665028126225,285.5136377052537
2364,1105.5366762220972,626.665028126225,285.5136377052537
2365,1747.5858898577578,626.665028126225,285.5136377052537
2366,3138.429534812577,1398.910383361727,470.3810971251793
2367,3501.5065769659527,1398.910383361727,470.3810971251793
2368,3501.5065769659527,1398.910383361727,470.3810971251793
2369,4489.87897493892,1398.910383361727,655.2485565451049
2370,4489.87897493892,1398.910383361727,655.2485565451049
2371,3698.4468544169795,2171.155738597229,436.8323710300699
2372,3381.691300242206,1451.449923991653,218.41618551503493
2373,1738.445027847571,912.3881796260656,218.41618551503493
2374,95.19875545293621,0.0,0.0
2375,0.0,358.61707977762876,0.0
2376,0.0,0.0,0.0
2377,6.718058541159666,0.0,0.0
2378,1397.5617034959787,0.0,0.0
2379,1397.5617034959787,566.8975521861124,0.0
2380,1397.5617034959787,572.9700887867134,184.86745941992558
2381,2788.4053484507976,1345.2154440222155,369.73491883985116
2382,3488.5676125706523,1345.2154440222155,369.73491883985116
2383,1845.3213401760172,912.3881796260656,369.73491883985116
2384,202.0750677813823,0.0,151.31873332481624
2385,202.0750677813823,456.9359358939342,151.31873332481624
2386,768.6861397317335,1229.1812911294362,285.5136377052537
2387,1936.708457787698,2001.4266463649383,285.5136377052537
2388,3327.552102742517,2001.4266463649383,285.5136377052537
2389,4197.094372550651,2171.155738597229,470.3810971251793
2390,4489.87897493892,2171.155738597229,655.2485565451049
2391,4222.5033793406365,1398.910383361727,655.2485565451049
2392,4432.906155493717,1398.910383361727,655.2485565451049
2393,4489.87897493892,2171.155738597229,655.2485565451049
2394,4432.992517524716,1859.158002551157,655.2485565451049
2395,4112.351791888468,1762.0109006496866,505.10914080498253
2396,3246.139773954484,1361.6842033583664,505.10914080498253
2397,2015.9491923338092,1361.6842033583664,505.10914080498253
2398,1415.529870201936,2133.9295585938685,505.10914080498253
2399,811.0235782570835,2104.084807193689,505.10914080498253
2400,811.0235782570835,1193.602203410028,505.10914080498253
2401,811.0235782570835,1193.602203410028,505.10914080498253
2402,1206.6340016594986,1193.602203410028,505.10914080498253
2403,1494.1749970243127,1216.9059950784372,505.10914080498253
2404,1584.9899250238286,1216.9059950784372,505.10914080498253
2405,1584.9899250238286,1216.9059950784372,505.10914080498253
2406,1584.9899250238286,1989.1513503139392,505.10914080498253
2407,680.6760043373089,1989.1513503139392,286.6929552899476
2408,0.0,1989.1513503139392,68.27676977491265
2409,0.0,1989.1513503139392,0.0
2410,0.0,1824.7763592521312,0.0
2411,0.0,1824.7763592521312,0.0
2412,0.0,1824.7763592521312,0.0
2413,0.0,1824.7763592521312,0.0
2414,1358.6140037390894,1824.7763592521312,0.0
2415,1358.6140037390894,1824.7763592521312,184.86745941992558
2416,1739.1076219404858,1824.7763592521312,218.41618551503493
2417,1822.1392333859144,1824.7763592521312,218.41618551503493
2418,1721.046697850471,1824.7763592521312,218.41618551503493
2419,1643.2462723946348,912.3881796260656,218.41618551503493
2420,0.0,0.0,0.0
2421,0.0,0.0,0.0
2422,0.0,0.0,0.0
2423,0.0,0.0,0.0
2424,0.0,0.0,184.86745941992558
2425,0.0,0.0,184.86745941992558
2426,0.0,111.8668754979134,184.86745941992558
2427,0.0,111.8668754979134,184.86745941992558
2428,918.5627028052326,635.3962011395752,184.86745941992558
2429,2309.4063477600516,1398.910383361727,184.86745941992558
2430,3700.2499927148706,2171.155738597229,369.73491883985116
2431,3286.4925447892697,2171.155738597229,554.6023782597767
2432,1643.2462723946348,1258.7675589711635,336.1861927447418
2433,0.0,346.37937934509785,117.77000722970686
2434,776.161992268626,346.37937934509785,117.77000722970686
2435,776.161992268626,346.37937934509785,117.77000722970686
2436,1436.427362292878,346.37937934509785,285.5136377052537
2437,2491.8403182240077,626.665028126225,285.5136377052537
2438,2058.8182060942454,626.665028126225,285.5136377052537
2439,2663.3370899989336,626.665028126225,470.3810971251793
2440,4054.1807349537526,1398.910383361727,655.2485565451049
2441,4489.87897493892,2171.155738597229,655.2485565451049
2442,4489.87897493892,2171.155738597229,627.160772427415
2443,3357.0960752052497,1679.5827590665933,627.160772427415
2444,1713.849802810615,870.6502601469979,408.7445869123801
2445,70.60353041598027,638.7979959561696,190.32840139734517
2446,0.0,0.0,0.0
2447,0.0,0.0,0.0
2448,0.0,0.0,0.0
2449,0.0,0.0,0.0
2450,859.9694809465735,0.0,0.0
2451,1864.4020232812018,9.738385331639895,184.86745941992558
2452,2852.046614776024,781.9837405671419,369.73491883985116
2453,4035.2926755190592,1554.229095802644,470.3810971251793
2454,4489.87897493892,2171.155738597229,655.2485565451049
2455,4489.87897493892,2171.155738597229,655.2485565451049
2456,3590.588371436195,2171.155738597229,470.3810971251792
2457,1947.34209904156,1258.7675589711635,251.96491161014427
2458,1947.34209904156,712.7357221172538,33.548726095109345
2459,1947.34209904156,712.7357221172538,33.548726095109345
2460,2124.134157187287,712.7357221172538,33.548726095109345
2461,2137.3185929866445,712.7357221172538,33.548726095109345
2462,1212.9274280625866,537.3428380641894,33.548726095109345
2463,1212.9274280625866,537.3428380641894,33.548726095109345
2464,1212.9274280625866,537.3428380641894,33.548726095109345
2465,1212.9274280625866,537.3428380641894,218.41618551503493
2466,120.54534826590397,537.3428380641894,0.0
2467,0.0,537.3428380641894,0.0
2468,0.0,0.0,0.0
2469,0.0,0.0,0.0
2470,317.34804007446286,0.0,0.0
2471,317.34804007446286,0.0,184.86745941992558
2472,317.34804007446286,0.0,184.86745941992558
2473,1708.1916850292819,0.0,184.86745941992558
2474,1708.1916850292819,422.0194537795913,184.86745941992558
2475,1708.1916850292819,422.0194537795913,184.86745941992558
2476,3099.035329984101,1187.1121802570833,184.86745941992558
2477,3099.035329984101,1540.6326245924686,184.86745941992558
2478,4489.87897493892,2026.3862088250612,184.86745941992558
2479,4489.87897493892,2026.3862088250612,218.41618551503493
2480,3787.497616035722,2026.3862088250612,218.41618551503493
2481,2144.2513436410873,1113.9980291989955,0.0
2482,501.0050712464525,503.5677155969234,0.0
2483,0.0,74.0364111990301,0.0
2484,110.00388067867252,74.0364111990301,0.0
2485,110.00388067867252,74.0364111990301,0.0
2486,571.327869868367,74.0364111990301,0.0
2487,571.327869868367,74.0364111990301,0.0
2488,1962.171514823186,74.0364111990301,0.0
2489,3353.015159778005,74.0364111990301,184.86745941992558
2490,1797.1334439333073,74.0364111990301,184.86745941992558
2491,153.88717153867248,0.0,184.86745941992558
2492,153.88717153867248,81.15818588009738,184.86745941992558
2493,0.0,81.15818588009738,184.86745941992558
2494,0.0,81.15818588009738,184.86745941992558
2495,0.0,81.15818588009738,369.73491883985116
2496,886.513988968086,853.4035411155994,369.73491883985116
2497,1607.4225290779914,853.4035411155994,369.73491883985116
2498,2998.2661740328103,1625.6488963511015,369.73491883985116
2499,2998.2661740328103,1625.6488963511015,369.73491883985116
2500,2998.2661740328103,1932.479434167417,369.73491883985116
2501,4389.109818987629,2171.155738597229,554.6023782597767
2502,4489.87897493892,2171.155738597229,655.2485565451049
2503,3093.2546313453367,1258.7675589711635,436.83237103006985
2504,3093.2546313453367,895.1025283789058,436.83237103006985
2505,1847.4471422428696,895.1025283789058,436.83237103006985
2506,937.6890773150662,895.1025283789058,436.83237103006985
2507,250.41664970597495,0.0,218.41618551503493
2508,0.0,0.0,0.0
2509,0.0,0.0,0.0
2510,800.7468509981999,0.0,100.6461782853281
2511,2191.590495953019,772.2453552355021,285.5136377052537
2512,3582.434140907838,1290.3993323696247,285.5136377052537
2513,4489.87897493892,2062.644687605127,470.3810971251793
2514,4489.87897493892,2171.155738597229,655.2485565451049
2515,4489.87897493892,2171.155738597229,470.3810971251793
2516,4074.225485057243,1258.7675589711635,655.2485565451049
2517,2430.979212662608,857.2317473660098,526.112223067915
2518,1383.5600449909527,700.9371437082458,436.83237103006985
2519,642.9026574413442,0.0,218.41618551503493
2520,0.0,0.0,0.0
2521,1390.843644954819,1965.7559114093249,470.3810971251793
2522,1390.843644954819,1965.7559114093249,470.3810971251793
2523,2781.687289909638,1965.7559114093249,470.3810971251793
2524,3099.035329984101,1965.7559114093249,470.3810971251793
2525,4489.87897493892,2171.155738597229,655.2485565451049
2526,4489.87897493892,2171.155738597229,655.2485565451049
2527,4026.44390946322,1678.6885511380142,655.2485565451049
2528,3774.548568906859,1678.6885511380142,436.83237103006985
2529,2131.302296512224,766.3003715119487,218.41618551503493
2530,488.05602411758906,0.0,0.0
2531,0.0,0.0,0.0
2532,0.0,0.0,0.0
2533,1390.843644954819,0.0,0.0
2534,1193.80146207171,0.0,0.0
2535,1543.142844339558,0.0,0.0
2536,2933.986489294377,544.8843715030994,0.0
2537,4241.34422925928,1317.1297267386014,0.0
2538,4489.87897493892,2089.3750819741035,0.0
2539,4136.363612481828,2099.910294628732,0.0
2540,2493.117340087193,1187.5221150026664,0.0
2541,849.8710676925582,275.1339353766007,0.0
2542,856.1088274965581,276.26207809544013,0.0
2543,0.0,0.0,0.0
2544,0.0,0.0,0.0
2545,0.0,0.0,0.0
2546,0.0,0.0,0.0
2547,0.0,0.0,0.0
2548,0.0,0.0,0.0
2549,0.0,0.0,184.86745941992558
2550,0.0,0.0,184.86745941992558
2551,0.0,0.0,184.86745941992558
2552,0.0,0.0,184.86745941992558
2553,0.0,0.0,184.86745941992558
2554,141.55533094038066,772.2453552355021,184.86745941992558
2555,845.3693589693962,772.2453552355021,184.86745941992558
2556,1512.621883656063,772.2453552355021,184.86745941992558
2557,2105.6386572915267,772.2453552355021,184.86745941992558
2558,2541.9677113043726,772.2453552355021,184.86745941992558
2559,3932.8113562591916,1433.2192661658319,184.86745941992558
2560,3932.8113562591916,1433.2192661658319,184.86745941992558
2561,4043.1937963595947,1433.2192661658319,184.86745941992558
2562,4016.759002736564,1433.2192661658319,184.86745941992558
2563,4057.0180555323805,1448.4484519547095,184.86745941992558
2564,2413.7717831377454,707.787398531393,369.73491883985116
2565,2033.098058898615,707.787398531393,369.73491883985116
2566,2033.098058898615,707.787398531393,369.73491883985116
2567,2033.098058898615,707.787398531393,369.73491883985116
2568,2033.098058898615,707.787398531393,369.73491883985116
2569,2033.098058898615,1480.032753766895,369.73491883985116
2570,2033.098058898615,1692.0494898591623,369.73491883985116
2571,3423.941703853434,1942.029828809205,369.73491883985116
2572,3423.941703853434,1942.029828809205,369.73491883985116
2573,3423.941703853434,2171.155738597229,369.73491883985116
2574,3932.791448527095,2171.155738597229,470.3810971251793
2575,4489.87897493892,2171.155738597229,655.2485565451049
2576,4489.87897493892,2171.155738597229,655.2485565451049
2577,4489.87897493892,2171.155738597229,655.2485565451049
2578,4489.87897493892,2171.155738597229,655.2485565451049
2579,4489.87897493892,2171.155738597229,655.2485565451049
2580,4489.87897493892,2171.155738597229,655.2485565451049
2581,4489.87897493892,2171.155738597229,655.2485565451049
2582,4489.87897493892,2171.155738597229,655.2485565451049
2583,4489.87897493892,2171.155738597229,655.2485565451049
2584,4489.87897493892,2171.155738597229,655.2485565451049
2585,4114.229021167875,1258.7675589711635,436.8323710300699
2586,2697.5015484598325,1255.7735190086994,218.41618551503498
2587,1332.878562026733,596.5060047357963,218.41618551503498
2588,403.2909727246542,596.5060047357963,218.41618551503498
2589,0.0,596.5060047357963,198.24282590367463
2590,0.0,596.5060047357963,0.0
2591,0.0,596.5060047357963,0.0
2592,0.0,596.5060047357963,0.0
2593,0.0,596.5060047357963,0.0
2594,350.6608446737067,596.5060047357963,0.0
2595,1008.9384600776442,596.5060047357963,0.0
2596,1008.9384600776442,596.5060047357963,0.0
2597,1371.4808129858222,596.5060047357963,0.0
2598,1371.4808129858222,596.5060047357963,0.0
2599,1371.4808129858222,596.5060047357963,184.86745941992558
2600,1551.7087040649783,596.5060047357963,218.41618551503493
2601,0.0,211.72587833288378,0.0
2602,0.0,0.0,0.0
2603,0.0,0.0,0.0
2604,0.0,0.0,0.0
2605,0.0,0.0,0.0
2606,0.0,0.0,0.0
2607,0.0,0.0,0.0
2608,7.6462651578564875,0.0,0.0
2609,7.6462651578564875,0.0,0.0
